number,ticker,cap,name,industry,sector
1134,OSPN,705.11M,OneSpan Inc.,Software - Infrastructure,Technology
1135,CAC,704.66M,Camden National Corporation,Banks - Regional,Financials
1136,PLPC,703.10M,Preformed Line Products Company,Electrical Equipment & Parts,Industrials
1137,AMRK,700.85M,"A-Mark Precious Metals, Inc.",Capital Markets,Financials
1138,NTGR,699.39M,"NETGEAR, Inc.",Communication Equipment,Technology
1139,LIND,696.94M,"Lindblad Expeditions Holdings, Inc.",Travel Services,Consumer Discretionary
1140,SSYS,696.72M,Stratasys Ltd.,Computer Hardware,Technology
1141,ORIC,696.50M,"ORIC Pharmaceuticals, Inc.",Biotechnology,Healthcare
1142,IMNM,695.95M,"Immunome, Inc.",Biotechnology,Healthcare
1143,DAKT,695.07M,"Daktronics, Inc.",Electronic Components,Technology
1144,DNTH,694.05M,"Dianthus Therapeutics, Inc.",Biotechnology,Healthcare
1145,CTLP,692.64M,"Cantaloupe, Inc.",Information Technology Services,Technology
1146,PPTA,691.74M,Perpetua Resources Corp.,Other Precious Metals & Mining,Materials
1147,MOFG,690.97M,"MidWestOne Financial Group, Inc.",Banks - Regional,Financials
1148,DH,689.38M,Definitive Healthcare Corp.,Health Information Services,Healthcare
1149,DDI,688.79M,"DoubleDown Interactive Co., Ltd.",Electronic Gaming & Multimedia,Communication Services
1150,EZPW,687.35M,"EZCORP, Inc.",Credit Services,Financials
1151,EU,686.81M,enCore Energy Corp.,Uranium,Energy
1152,ADSE,685.67M,ADS-TEC Energy PLC,Electrical Equipment & Parts,Industrials
1153,ADTN,685.57M,"ADTRAN Holdings, Inc.",Communication Equipment,Technology
1154,BIOA,683.64M,"BioAge Labs, Inc.",Biotechnology,Healthcare
1155,EVER,683.34M,"EverQuote, Inc.",Internet Content & Information,Communication Services
1156,OMER,683.23M,Omeros Corporation,Biotechnology,Healthcare
1157,FFWM,679.35M,First Foundation Inc.,Banks - Regional,Financials
1158,RBBN,676.98M,Ribbon Communications Inc.,Telecom Services,Communication Services
1159,IRMD,676.64M,IRADIMED CORPORATION,Medical Devices,Healthcare
1160,PRTH,674.43M,"Priority Technology Holdings, Inc.",Software - Infrastructure,Technology
1161,TRDA,674.12M,"Entrada Therapeutics, Inc.",Biotechnology,Healthcare
1162,VREX,673.53M,Varex Imaging Corporation,Medical Devices,Healthcare
1163,THRY,670.56M,"Thryv Holdings, Inc.",Internet Content & Information,Communication Services
1164,CCBG,669.48M,"Capital City Bank Group, Inc.",Banks - Regional,Financials
1165,HTBK,669.43M,Heritage Commerce Corp,Banks - Regional,Financials
1166,SBC,667.88M,SBC Medical Group Holdings Incorporated,Consulting Services,Industrials
1167,HTBI,664.28M,"HomeTrust Bancshares, Inc.",Banks - Regional,Financials
1168,IMXI,662.09M,"International Money Express, Inc.",Software - Infrastructure,Technology
1169,SLP,657.00M,"Simulations Plus, Inc.",Health Information Services,Healthcare
1170,NCMI,655.86M,"National CineMedia, Inc.",Advertising Agencies,Communication Services
1171,ACIC,654.14M,American Coastal Insurance Corporation,Insurance - Property & Casualty,Financials
1172,METC,653.46M,"Ramaco Resources, Inc.",Coking Coal,Materials
1173,WRLD,649.98M,World Acceptance Corporation,Credit Services,Financials
1174,LESL,649.04M,"Leslie's, Inc.",Specialty Retail,Consumer Discretionary
1175,ABUS,648.06M,Arbutus Biopharma Corporation,Biotechnology,Healthcare
1176,CLNE,648.02M,Clean Energy Fuels Corp.,Oil & Gas Refining & Marketing,Energy
1177,MBX,647.96M,"MBX Biosciences, Inc.",Biotechnology,Healthcare
1178,ORKA,647.82M,"Oruka Therapeutics, Inc.",-,-
1179,SPFI,647.72M,"South Plains Financial, Inc.",Banks - Regional,Financials
1180,EYPT,647.58M,"EyePoint Pharmaceuticals, Inc.",Biotechnology,Healthcare
1181,KIDS,644.39M,OrthoPediatrics Corp.,Medical Devices,Healthcare
1182,SPTN,644.38M,SpartanNash Company,Food Distribution,Consumer Staples
1183,WASH,643.86M,"Washington Trust Bancorp, Inc.",Banks - Regional,Financials
1184,INNV,643.41M,InnovAge Holding Corp.,Medical Care Facilities,Healthcare
1185,ILLR,641.67M,Triller Group Inc.,Software - Application,Technology
1186,LEGH,641.16M,Legacy Housing Corporation,Residential Construction,Consumer Discretionary
1187,MNTK,640.46M,"Montauk Renewables, Inc.",Utilities - Diversified,Utilities
1188,PGC,639.36M,Peapack-Gladstone Financial Corporation,Banks - Regional,Financials
1189,OPAL,637.74M,OPAL Fuels Inc.,Utilities - Regulated Gas,Utilities
1190,NEXN,637.73M,Nexxen International Ltd.,Advertising Agencies,Communication Services
1191,MPB,635.89M,"Mid Penn Bancorp, Inc.",Banks - Regional,Financials
1192,METCB,635.30M,"Ramaco Resources, Inc.",Coking Coal,Materials
1193,MLYS,632.06M,"Mineralys Therapeutics, Inc.",Biotechnology,Healthcare
1194,BTBT,627.57M,"Bit Digital, Inc.",Capital Markets,Financials
1195,DHC,627.32M,Diversified Healthcare Trust,REIT - Healthcare Facilities,Real Estate
1196,ALTI,626.42M,"AlTi Global, Inc.",Asset Management,Financials
1197,STOK,623.95M,"Stoke Therapeutics, Inc.",Biotechnology,Healthcare
1198,HIFS,621.72M,Hingham Institution for Savings,Banks - Regional,Financials
1199,PHAT,621.55M,"Phathom Pharmaceuticals, Inc.",Biotechnology,Healthcare
1200,CVAC,621.35M,CureVac N.V.,Biotechnology,Healthcare
1201,ATRO,620.97M,Astronics Corporation,Aerospace & Defense,Industrials
1202,OCS,620.37M,Oculis Holding AG,Biotechnology,Healthcare
1203,KRT,618.14M,Karat Packaging Inc.,Packaging & Containers,Consumer Discretionary
1204,ECX,617.63M,ECARX Holdings Inc.,Auto Parts,Consumer Discretionary
1205,SWBI,617.62M,"Smith & Wesson Brands, Inc.",Aerospace & Defense,Industrials
1206,MLAB,617.12M,"Mesa Laboratories, Inc.",Scientific & Technical Instruments,Technology
1207,CNDT,615.57M,Conduent Incorporated,Information Technology Services,Technology
1208,CLMB,615.01M,"Climb Global Solutions, Inc.",Electronics & Computer Distribution,Technology
1209,TREE,614.12M,"LendingTree, Inc.",Financial Conglomerates,Financials
1210,FNKO,611.97M,"Funko, Inc.",Leisure,Consumer Discretionary
1211,ATEX,610.68M,Anterix Inc.,Telecom Services,Communication Services
1212,RXT,609.88M,"Rackspace Technology, Inc.",Software - Infrastructure,Technology
1213,ALT,609.54M,"Altimmune, Inc.",Biotechnology,Healthcare
1214,GLAD,609.38M,Gladstone Capital Corporation,Asset Management,Financials
1215,FRPH,609.17M,"FRP Holdings, Inc.",Real Estate Services,Real Estate
1216,TRML,609.01M,"Tourmaline Bio, Inc.",Biotechnology,Healthcare
1217,CASS,608.24M,"Cass Information Systems, Inc.",Specialty Business Services,Industrials
1218,EOSE,607.98M,"Eos Energy Enterprises, Inc.",Electrical Equipment & Parts,Industrials
1219,WLDN,607.51M,"Willdan Group, Inc.",Engineering & Construction,Industrials
1220,ESQ,606.35M,"Esquire Financial Holdings, Inc.",Banks - Regional,Financials
1221,HSAI,605.52M,Hesai Group,Auto Parts,Consumer Discretionary
1222,CRMD,603.74M,CorMedix Inc.,Biotechnology,Healthcare
1223,LAB,603.06M,Standard BioTools Inc.,Medical Devices,Healthcare
1224,BAND,600.82M,Bandwidth Inc.,Software - Infrastructure,Technology
1225,CAN,599.63M,Canaan Inc.,Computer Hardware,Technology
1226,LOVE,598.54M,The Lovesac Company,"Furnishings, Fixtures & Appliances",Consumer Discretionary
1227,LYTS,598.52M,LSI Industries Inc.,Electronic Components,Technology
1228,RSVR,596.79M,"Reservoir Media, Inc.",Entertainment,Communication Services
1229,NFBK,595.08M,"Northfield Bancorp, Inc. (Staten Island, NY)",Banks - Regional,Financials
1230,GRAL,594.06M,"GRAIL, Inc.",Diagnostics & Research,Healthcare
1231,THFF,593.25M,First Financial Corporation,Banks - Regional,Financials
1232,AXGN,592.79M,"Axogen, Inc.",Medical Devices,Healthcare
1233,TSHA,592.29M,"Taysha Gene Therapies, Inc.",Biotechnology,Healthcare
1234,FMNB,592.01M,Farmers National Banc Corp.,Banks - Regional,Financials
1235,CCNE,590.54M,CNB Financial Corporation,Banks - Regional,Financials
1236,PFIS,587.29M,Peoples Financial Services Corp.,Banks - Regional,Financials
1237,MSBI,586.61M,"Midland States Bancorp, Inc.",Banks - Regional,Financials
1238,LVRO,586.10M,Lavoro Limited,Agricultural Inputs,Materials
1239,SVRA,585.22M,Savara Inc.,Biotechnology,Healthcare
1240,REAL,584.65M,"The RealReal, Inc.",Luxury Goods,Consumer Discretionary
1241,ITRN,579.70M,Ituran Location and Control Ltd.,Scientific & Technical Instruments,Technology
1242,TALK,579.41M,"Talkspace, Inc.",Health Information Services,Healthcare
1243,BCAL,577.37M,California BanCorp.,Banks - Regional,Financials
1244,RDUS,576.49M,"Radius Recycling, Inc.",Steel,Materials
1245,DOGZ,574.41M,Dogness (International) Corporation,Leisure,Consumer Discretionary
1246,CRVS,573.82M,"Corvus Pharmaceuticals, Inc.",Biotechnology,Healthcare
1247,ABL,572.79M,"Abacus Life, Inc.",Insurance - Life,Financials
1248,CGNT,571.57M,Cognyte Software Ltd.,Software - Infrastructure,Technology
1249,CDXC,571.06M,ChromaDex Corporation,Packaged Foods,Consumer Staples
1250,SRDX,566.74M,"Surmodics, Inc.",Medical Devices,Healthcare
1251,ATXS,564.34M,"Astria Therapeutics, Inc.",Biotechnology,Healthcare
1252,SFIX,564.17M,"Stitch Fix, Inc.",Apparel Retail,Consumer Discretionary
1253,BIGC,563.55M,"BigCommerce Holdings, Inc.",Software - Application,Technology
1254,MGIC,562.68M,Magic Software Enterprises Ltd.,Information Technology Services,Technology
1255,ALRS,560.99M,Alerus Financial Corporation,Banks - Regional,Financials
1256,FLGT,560.66M,"Fulgent Genetics, Inc.",Diagnostics & Research,Healthcare
1257,THRD,560.53M,"Third Harmonic Bio, Inc.",Biotechnology,Healthcare
1258,LX,559.00M,LexinFintech Holdings Ltd.,Credit Services,Financials
1259,IGMS,558.96M,"IGM Biosciences, Inc.",Biotechnology,Healthcare
1260,AROW,558.24M,Arrow Financial Corporation,Banks - Regional,Financials
1261,MNMD,558.05M,Mind Medicine (MindMed) Inc.,Biotechnology,Healthcare
1262,NYMT,556.16M,"New York Mortgage Trust, Inc.",REIT - Mortgage,Real Estate
1263,ABVX,555.21M,ABIVAX Société Anonyme,Biotechnology,Healthcare
1264,NWPX,554.36M,Northwest Pipe Company,Metal Fabrication,Industrials
1265,SHBI,554.22M,"Shore Bancshares, Inc.",Banks - Regional,Financials
1266,SANA,553.71M,"Sana Biotechnology, Inc.",Biotechnology,Healthcare
1267,DGICA,552.16M,Donegal Group Inc.,Insurance - Property & Casualty,Financials
1268,HUMA,550.70M,"Humacyte, Inc.",Biotechnology,Healthcare
1269,CNSL,548.51M,"Consolidated Communications Holdings, Inc.",Telecom Services,Communication Services
1270,ASPI,546.13M,ASP Isotopes Inc.,Chemicals,Materials
1271,ANNX,543.63M,"Annexon, Inc.",Biotechnology,Healthcare
1272,HNRG,542.94M,Hallador Energy Company,Thermal Coal,Energy
1273,VINP,542.45M,Vinci Partners Investments Ltd.,Asset Management,Financials
1274,DGICB,541.34M,Donegal Group Inc.,Insurance - Property & Casualty,Financials
1275,LASR,540.47M,"nLIGHT, Inc.",Semiconductors,Technology
1276,HONE,540.39M,"HarborOne Bancorp, Inc.",Banks - Regional,Financials
1277,ITIC,539.44M,Investors Title Company,Insurance - Specialty,Financials
1278,SNDL,536.31M,SNDL Inc.,Beverages - Wineries & Distilleries,Consumer Staples
1279,IRWD,536.10M,"Ironwood Pharmaceuticals, Inc.",Drug Manufacturers - Specialty & Generic,Healthcare
1280,ORGO,535.61M,Organogenesis Holdings Inc.,Drug Manufacturers - Specialty & Generic,Healthcare
1281,GCBC,535.32M,"Greene County Bancorp, Inc.",Banks - Regional,Financials
1282,RDVT,534.84M,"Red Violet, Inc.",Software - Application,Technology
1283,PROK,533.74M,ProKidney Corp.,Biotechnology,Healthcare
1284,SIBN,530.52M,"SI-BONE, Inc.",Medical Devices,Healthcare
1285,EVLV,529.37M,"Evolv Technologies Holdings, Inc.",Security & Protection Services,Industrials
1286,FFIC,529.05M,Flushing Financial Corporation,Banks - Regional,Financials
1287,RGTI,528.81M,"Rigetti Computing, Inc.",Computer Hardware,Technology
1288,KELYA,528.81M,"Kelly Services, Inc.",Staffing & Employment Services,Industrials
1289,FLWS,526.77M,"1-800-FLOWERS.COM, Inc.",Specialty Retail,Consumer Discretionary
1290,URGN,526.65M,UroGen Pharma Ltd.,Biotechnology,Healthcare
1291,GLRE,525.27M,"Greenlight Capital Re, Ltd.",Insurance - Reinsurance,Financials
1292,CRML,524.03M,Critical Metals Corp.,Other Industrial Metals & Mining,Materials
1293,MREO,523.56M,Mereo BioPharma Group plc,Biotechnology,Healthcare
1294,SIGA,521.97M,"SIGA Technologies, Inc.",Drug Manufacturers - Specialty & Generic,Healthcare
1295,HIVE,520.45M,HIVE Digital Technologies Ltd.,Capital Markets,Financials
1296,GLUE,519.75M,"Monte Rosa Therapeutics, Inc.",Biotechnology,Healthcare
1297,NVTS,519.29M,Navitas Semiconductor Corporation,Semiconductors,Technology
1298,YORW,518.48M,The York Water Company,Utilities - Regulated Water,Utilities
1299,HCAT,518.42M,"Health Catalyst, Inc.",Health Information Services,Healthcare
1300,PHAR,516.64M,Pharming Group N.V.,Biotechnology,Healthcare
1301,TMCI,516.44M,"Treace Medical Concepts, Inc.",Medical Devices,Healthcare
1302,CELC,516.10M,Celcuity Inc.,Biotechnology,Healthcare
1303,LINC,514.68M,Lincoln Educational Services Corporation,Education & Training Services,Consumer Staples
1304,KRNY,512.90M,Kearny Financial Corp.,Banks - Regional,Financials
1305,ALMS,512.52M,Alumis Inc.,Biotechnology,Healthcare
1306,PRTC,512.42M,PureTech Health plc,Biotechnology,Healthcare
1307,KELYB,512.12M,"Kelly Services, Inc.",Staffing & Employment Services,Industrials
1308,OLMA,510.16M,"Olema Pharmaceuticals, Inc.",Biotechnology,Healthcare
1309,FARO,509.07M,"FARO Technologies, Inc.",Scientific & Technical Instruments,Technology
1310,INV,507.86M,"Innventure, Inc.",Asset Management,Financials
1311,OFLX,507.04M,"Omega Flex, Inc.",Specialty Industrial Machinery,Industrials
1312,PACB,506.65M,"Pacific Biosciences of California, Inc.",Medical Devices,Healthcare
1313,ZVRA,506.54M,"Zevra Therapeutics, Inc.",Biotechnology,Healthcare
1314,ESPR,506.38M,"Esperion Therapeutics, Inc.",Drug Manufacturers - Specialty & Generic,Healthcare
1315,LE,505.63M,"Lands' End, Inc.",Apparel Retail,Consumer Discretionary
1316,OABI,502.20M,"OmniAb, Inc.",Biotechnology,Healthcare
1317,SENEB,500.08M,Seneca Foods Corporation,Packaged Foods,Consumer Staples
1318,NNDM,499.86M,Nano Dimension Ltd.,Computer Hardware,Technology
1319,CVGW,497.20M,"Calavo Growers, Inc.",Food Distribution,Consumer Staples
1320,KALV,495.60M,"KalVista Pharmaceuticals, Inc.",Biotechnology,Healthcare
1321,TCBX,495.32M,"Third Coast Bancshares, Inc.",Banks - Regional,Financials
1322,SENEA,495.31M,Seneca Foods Corporation,Packaged Foods,Consumer Staples
1323,SHYF,495.00M,"The Shyft Group, Inc.",Farm & Heavy Construction Machinery,Industrials
1324,MGTX,494.71M,MeiraGTx Holdings plc,Biotechnology,Healthcare
1325,LMNR,493.36M,Limoneira Company,Farm Products,Consumer Staples
1326,CCSI,492.43M,"Consensus Cloud Solutions, Inc.",Software - Infrastructure,Technology
1327,KE,491.89M,"Kimball Electronics, Inc.",Electrical Equipment & Parts,Industrials
1328,TERN,491.80M,"Terns Pharmaceuticals, Inc.",Biotechnology,Healthcare
1329,VALU,491.15M,"Value Line, Inc.",Financial Data & Stock Exchanges,Financials
1330,GAIN,488.33M,Gladstone Investment Corporation,Asset Management,Financials
1331,OPT,487.64M,Opthea Limited,Biotechnology,Healthcare
1332,KRRO,487.15M,"Korro Bio, Inc.",Biotechnology,Healthcare
1333,SVC,486.61M,Service Properties Trust,REIT - Hotel & Motel,Real Estate
1334,NRIM,484.61M,"Northrim BanCorp, Inc.",Banks - Regional,Financials
1335,VLGEA,481.45M,"Village Super Market, Inc.",Grocery Stores,Consumer Staples
1336,FLX,481.25M,BingEx Limited,Integrated Freight & Logistics,Industrials
1337,FTEL,479.94M,Fitell Corporation,Specialty Retail,Consumer Discretionary
1338,ZEUS,478.92M,"Olympic Steel, Inc.",Steel,Materials
1339,ALLO,478.05M,"Allogene Therapeutics, Inc.",Biotechnology,Healthcare
1340,QTRX,476.67M,Quanterix Corporation,Medical Devices,Healthcare
1341,RICK,476.50M,"RCI Hospitality Holdings, Inc.",Restaurants,Consumer Discretionary
1342,ARCT,476.20M,Arcturus Therapeutics Holdings Inc.,Biotechnology,Healthcare
1343,RGNX,474.64M,REGENXBIO Inc.,Biotechnology,Healthcare
1344,SLRN,474.54M,"Acelyrin, Inc.",Biotechnology,Healthcare
1345,GHRS,473.98M,GH Research PLC,Biotechnology,Healthcare
1346,CBNK,473.22M,"Capital Bancorp, Inc.",Banks - Regional,Financials
1347,YMAB,472.97M,"Y-mAbs Therapeutics, Inc.",Biotechnology,Healthcare
1348,ZBIO,471.82M,"Zenas BioPharma, Inc.",Biotechnology,Healthcare
1349,BWMN,467.52M,Bowman Consulting Group Ltd.,Engineering & Construction,Industrials
1350,UNTY,466.05M,"Unity Bancorp, Inc.",Banks - Regional,Financials
1351,TBPH,465.68M,"Theravance Biopharma, Inc.",Biotechnology,Healthcare
1352,RZLV,464.72M,Rezolve AI Limited,Software - Infrastructure,Technology
1353,DHIL,461.18M,"Diamond Hill Investment Group, Inc.",Asset Management,Financials
1354,NRC,461.07M,National Research Corporation,Health Information Services,Healthcare
1355,GRVY,460.64M,"Gravity Co., Ltd.",Electronic Gaming & Multimedia,Communication Services
1356,RIGL,459.58M,"Rigel Pharmaceuticals, Inc.",Biotechnology,Healthcare
1357,XERS,459.17M,"Xeris Biopharma Holdings, Inc.",Biotechnology,Healthcare
1358,BSRR,458.88M,Sierra Bancorp,Banks - Regional,Financials
1359,EBTC,458.39M,"Enterprise Bancorp, Inc.",Banks - Regional,Financials
1360,GAMB,455.33M,Gambling.com Group Limited,Gambling,Consumer Discretionary
1361,RNAC,455.18M,"Cartesian Therapeutics, Inc.",Biotechnology,Healthcare
1362,TCMD,454.02M,"Tactile Systems Technology, Inc.",Medical Devices,Healthcare
1363,BYRN,449.86M,Byrna Technologies Inc.,Aerospace & Defense,Industrials
1364,FMAO,449.80M,"Farmers & Merchants Bancorp, Inc.",Banks - Regional,Financials
1365,ANSC,449.79M,Agriculture & Natural Solutions Acquisition Corporation,Shell Companies,Financials
1366,VERV,447.87M,"Verve Therapeutics, Inc.",Biotechnology,Healthcare
1367,BSVN,447.45M,Bank7 Corp.,Banks - Regional,Financials
1368,ZUMZ,446.95M,Zumiez Inc.,Apparel Retail,Consumer Discretionary
1369,AIRJ,446.21M,AirJoule Technologies Corporation,Building Products & Equipment,Industrials
1370,ACTG,445.95M,Acacia Research Corporation,Business Equipment & Supplies,Industrials
1371,SMLR,444.91M,"Semler Scientific, Inc.",Medical Devices,Healthcare
1372,AURA,443.57M,"Aura Biosciences, Inc.",Biotechnology,Healthcare
1373,MITK,443.09M,"Mitek Systems, Inc.",Software - Application,Technology
1374,PKOH,442.67M,Park-Ohio Holdings Corp.,Specialty Industrial Machinery,Industrials
1375,DCGO,441.88M,DocGo Inc.,Medical Care Facilities,Healthcare
1376,VBNK,440.57M,VersaBank,Banks - Regional,Financials
1377,OTLY,439.90M,Oatly Group AB,Packaged Foods,Consumer Staples
1378,FHTX,439.19M,Foghorn Therapeutics Inc.,Biotechnology,Healthcare
1379,AQST,438.57M,"Aquestive Therapeutics, Inc.",Drug Manufacturers - Specialty & Generic,Healthcare
1380,API,437.80M,"Agora, Inc.",Software - Application,Technology
